country,years,fertility,female_percentage,0-4_female,10-14_female,25-29_female,35-39_female,50-54_female,0-4_male,10-14_male,25-29_male,35-39_male,50-54_male
China,100,0.9861716581862454,0.0011419692893157307,0.006311770605053166,0.00039362855823226324,0.00018412671786685028,4.744970459522303e-06,6.706663196322403e-06,-3.76443356281289e-05,2.52786235532147e-05,2.4911148687320664e-05,3.463156326650423e-05,0.00013417912947167877
China Hong Kong SAR,10,0.9926342063942775,0.0,0.0006050781404588382,0.0003795389201856001,0.0011453263442368408,0.0012089587803203149,0.0005958101041947756,0.000520001389984287,0.0009803367167075599,0.0008854796363139983,0.0007356030420052932,0.0002887144477045861
China Hong Kong SAR,20,0.9860967490362514,3.517055693037215e-07,0.0024416943225899746,0.0008002328306665855,0.0029919190757936418,0.0010779432784644503,0.0007586709326468094,0.0024746672223413613,0.0010380359408384227,0.0004968055192780499,0.0008596352937540843,0.00023241156378877106
China Hong Kong SAR,50,0.974253285929316,7.071821509482963e-05,0.007395456350827177,0.006139593685799786,0.0037989606548343986,0.0002628435724187623,0.00010204920525736693,0.0007073354967247204,0.0009672887612195892,0.00025220997028927166,0.00021625044557129272,0.00018613920024248886
China Hong Kong SAR,100,0.9431035772892817,0.0003108114308140394,0.01436871846589327,0.011459883496337165,0.003939368825833926,3.049373243659082e-05,4.591664547593224e-06,-0.00035555981768561114,0.0005374614573992104,0.00015662332639334155,4.098688269374348e-05,3.0698416855254752e-06
China Macao SAR,10,0.9330848365475564,0.0,0.006009978635625033,0.003621405136231211,0.00798621576093198,0.007763168551286555,0.003115813656447124,0.00773653926790309,0.0023217576173317762,0.01706148604522276,0.0087810561348757,0.002488062571469947
China Macao SAR,20,0.8671074256118863,3.024957194821932e-06,0.019816533172058164,0.013252149011785308,0.02109361096066187,0.009109175416759284,0.003245556036419076,0.030989976849204636,0.0035851538745236802,0.00847023754288582,0.01415473511193264,0.0027625296931334162
China Macao SAR,50,0.765335970522228,0.00010170566350817683,0.06080346088702056,0.07983590647161268,0.020497170634404382,0.0014222718748771893,0.00035103457643830753,0.008104879530951998,0.002532429013650456,0.002586520639871698,0.0018291975856139814,0.003557236027573577
China Macao SAR,100,0.577304587792791,0.00031813311044484924,0.08513148306987828,0.10631159409610134,0.015396263576845853,7.497590966694278e-05,1.6740498953357606e-05,0.0010134687621099045,0.0010767458616484358,0.0012717819745092704,0.00022757420035412405,6.741946120000158e-05
China Taiwan Province of China,10,0.9978488521684059,0.0,4.5980605843046565e-05,2.8720655172238916e-05,0.0002935025529927042,0.00022873702340596143,0.00013751698067477393,4.574538273647151e-05,2.7768020949304156e-05,0.00028885643011661045,0.0003347318221669148,0.0007160225304322389
China Taiwan Province of China,20,0.9959949961954108,7.977959296067201e-07,0.00027480341135488267,6.87342283791088e-05,0.0011142479500671069,0.00024507015104433184,0.0001932007393997277,0.00023058348124427555,2.1749747912646018e-05,0.00019342291273269355,0.0004029443647933185,0.001154146240005674
China Taiwan Province of China,50,0.9944088587303946,0.00025068287733069524,0.0009167706313964453,0.000624748111540219,0.0012369297732772986,7.083119901095084e-05,2.7542303620630108e-05,1.515834378995164e-05,2.59056227246606e-05,8.434402375526738e-05,0.00014212760850007853,0.0013748240694158708
China Taiwan Province of China,100,0.9911221468771098,0.0008267628957703809,0.0017390762523202391,0.0011770512155622373,0.0012537095446054686,1.0113792696263012e-05,1.4713961449449303e-06,-0.00018214030815063274,2.0273326893163516e-05,4.3704444715457446e-05,2.035516999334219e-05,2.54229393251467e-05
Colombia,10,0.9960287747949311,0.0,0.00023593166750267633,0.00011395834103003526,0.0010166197095650654,0.000400017776299573,0.00011652609356224274,0.0002837016510933318,0.00010588174977116391,0.0010211758617510588,0.00045193602639845363,0.00021915776523937983
Colombia,20,0.9908435047980155,4.338744517559203e-08,0.0008050617246632821,0.00021574295569227434,0.0040367113940575116,0.0004900067196441002,0.000123787434524556,0.0008727871471926918,9.15549561750113e-05,0.001155117799106213,0.0007800023909130259,0.0003595140048294668
Colombia,50,0.9882236576367865,1.5492416836276047e-05,0.0024872586376690296,0.0013165921728945994,0.004064988198577566,0.00014331614228976932,2.633863864085746e-05,0.0003940414136740587,0.0001020707319074473,0.0006444547551719962,0.0004543786999691314,0.0007487969551165411
Colombia,100,0.9830153008685867,5.371852824932861e-05,0.00432481796563248,0.002205026892959522,0.003891981868676986,2.0584230504796902e-05,1.7096161119918006e-06,-4.840844959664443e-05,7.596285307955685e-05,0.00032344133509694693,0.00013044055767845745,6.0957560602595086e-05
Comoros,10,0.928343963135354,0.0,0.017614224053191154,0.0018583679116106807,0.00385459900131934,0.0017023024968790702,0.0007352836425448825,0.026479529486484795,0.005980957000335843,0.008358551137472898,0.003815197291421092,0.001205574640181713
Comoros,20,0.8879896852220887,1.4452491738527861e-06,0.021314953336762792,0.003048350096625813,0.01690531657627583,0.0017579272879662767,0.0008368073324877104,0.03624450985957968,0.007148623283857989,0.012941621672037102,0.008263463332548775,0.0028676071459867955
Comoros,50,0.8481090800303137,0.00013000591783825113,0.050566551809862435,0.010821971071636913,0.018466806657576253,0.0005956236215466307,0.00026363030931472585,0.022437100552310543,0.006635830497367483,0.01634448629745826,0.012751836861916072,0.009358549620244098
Comoros,100,0.8495100739816778,0.0004501502320397418,0.06930315257843563,0.014013072188046224,0.016155128606857354,7.023837448741886e-05,3.0077285519147567e-05,0.014211930751225042,0.0048199694029624485,0.008903580547883694,0.005499325910447323,0.003462668608602611
Congo,10,0.9270356978523204,0.0,0.014599368195887813,0.002912554460908187,0.011333108197576035,0.0037549165247018406,0.0005349633140164803,0.017563114585730198,0.0033018208763544153,0.014484319189439949,0.003874701349831941,0.0005738253585249026
Congo,20,0.8757297838865583,1.3670048828199176e-06,0.014499807173162163,0.0043665324323917684,0.04554496646546575,0.002834017051312057,0.00044451699916733226,0.022965774173262645,0.005063918749406254,0.021885990460538886,0.004922610434300863,0.0014155967448511674
Congo,50,0.8460840170040891,3.423723910047791e-05,0.0324529081589675,0.011697614561639874,0.05066326701214658,0.0007683826402479375,6.692972068460497e-05,0.01575292792213639,0.0029390676000250297,0.026522894584562966,0.008328061992610594,0.002938358594526798
Congo,100,0.8522724251721446,0.00022176127374288048,0.04769130472772816,0.01467245146748839,0.04592733898736538,9.402375721793609e-05,7.682868798646437e-06,0.008532886242377488,0.00165782663190512,0.015660584978766268,0.0044629399594436165,0.001452063221666636
Cook Islands,10,0.9469905612601023,0.0,0.0058971879863213205,0.004419205955706003,0.010105047567226013,0.0030671136769880596,0.00758171188032293,0.007530195828826131,0.0028529364525815486,0.005522505159300138,0.001611637027162334,0.004376021949308972
Cook Islands,20,0.8794490310038824,5.970263426755692e-06,0.015375201595583778,0.007848861362376655,0.0509805899352928,0.0030914100867317448,0.006623196006839265,0.019848489908257338,0.0025660908838054295,0.005253221308227129,0.0015036612906237058,0.003464562536482325
Cook Islands,50,0.7811991707822723,0.000214063470277078,0.046601267837292175,0.06337867546595663,0.05420094548010712,0.0010970996938144478,0.0010721599155413275,0.008534091640858894,0.002814174683536997,0.003746672937731876,0.0010413085433093412,0.0032697872571572062
Cook Islands,100,0.6471595842211156,0.0006888241376499062,0.06955652244116205,0.09332853872460428,0.04475859543126451,0.00010656011885062765,9.33198753948865e-05,0.0020931761244638776,0.00145627271973647,0.0018133599592151854,0.0003191177259963858,0.00020980753560077186
Costa Rica,10,0.999059279829336,0.0,7.412419963887422e-05,1.9821162640885455e-05,0.00012911760947578204,8.840936121209782e-05,0.00013418464086067621,9.05573829790964e-05,1.737982801025823e-05,0.00015280322358925098,0.00010125310371820961,0.000130452515187317
Costa Rica,20,0.9980735074294291,1.1526048987192616e-08,0.0002685211232142792,3.3630599554627525e-05,0.0004736039339246533,9.796285222571138e-05,0.00015185235518640544,0.00032763840087366526,1.4714578948414559e-05,0.00014173362176031905,0.00014894905888082738,0.00020933530422552376
Costa Rica,50,0.9974161410065076,1.3499583952075692e-05,0.0008109816988703241,0.00020366962626081948,0.0005184764010404314,2.876355752094892e-05,3.2849784821419465e-05,0.00012078720807035282,1.6080313869698354e-05,9.246340016139255e-05,7.907630226235208e-05,0.00035241011384288916
Costa Rica,100,0.9962338890542305,5.1120766867181924e-05,0.0014419016370952231,0.0003425162608334903,0.0005139407748776039,4.218734488910079e-06,2.9483924549432254e-06,-0.00010166621578725585,1.1421957681536617e-05,4.735750882563889e-05,2.2238807651751938e-05,3.0374424280286784e-05
Côte d'Ivoire,10,0.9014734760986379,0.0,0.016837909615774183,0.02402299936510128,0.005309753793947904,0.004187900970854984,0.00016444448328676255,0.020400575206849222,0.01224198291303999,0.011540243686198626,0.0032564232481659718,0.0004974109923682772
Côte d'Ivoire,20,0.8449438841523818,8.772657655466164e-07,0.019204257753875676,0.03797485842331761,0.023573288172239464,0.003595918394107607,0.00016207514938843838,0.025705396071902784,0.01609794838908562,0.02132738053392037,0.005308249452583944,0.001582675687819913
Côte d'Ivoire,50,0.7703187447672257,0.00017642682110580114,0.04261915126127466,0.09938031152943122,0.022053243985942675,0.0009260105145959647,2.8015855000125003e-05,0.017598536444600497,0.01051310927732644,0.0197059107445601,0.008644673150155855,0.003114495109815874
Côte d'Ivoire,100,0.7443788891271138,0.0008645373085740787,0.06156731851086222,0.1255044951924933,0.019898575051536638,0.00012231060115003347,2.7489668666632477e-06,0.008692567918323901,0.004979232582924628,0.00785667776971714,0.003204934839909238,0.001114727948316691
Croatia,10,0.9630089222762609,0.0,0.0018205538206753434,0.0023862765370781676,0.0017893195074709315,0.0067323373028470145,0.002434284113207658,0.002051161742168684,0.00259993415730148,0.0024227916631498836,0.008948565108891322,0.005771112173043361
Croatia,20,0.9574021170923578,5.375666462286862e-08,0.0031722003174092933,0.00335415307126245,0.004219814406920859,0.006317065029595468,0.0026635710049462886,0.003739638215043445,0.0022745549187815697,0.0018044271822659265,0.008350822429870407,0.006528091578132904
Croatia,50,0.9599210849557344,7.174261882970402e-05,0.0073122388560111305,0.010965636974173791,0.0045711523518746225,0.00270963604452883,0.0005615243129495048,0.001926276319114706,0.001564444448463658,0.0009670802705298336,0.00355580428470711,0.004692715591478018
Croatia,100,0.964214279801955,0.0003021951570072272,0.0106644617204572,0.013248309648710242,0.003074262712456889,0.0003142133258028243,4.6496322898607365e-05,0.0007339094934137623,0.0007908604214451434,0.000376115954454078,0.0007649929513724675,0.00036277808551297654
Cuba,10,0.9966009597396421,0.0,0.000165543937452707,0.0002722064994989676,9.405508211381621e-05,0.00047790178285989435,0.000754354405610779,0.00017623130279782411,0.00040698716733317063,0.00019084786743653686,0.0004839325322729199,0.00036318175896499514
Cuba,20,0.9957887301234133,4.3652866679293e-08,0.0004725986466138255,0.0004506744915238279,0.00029659468609032107,0.0005731366211612989,0.0005474519331978123,0.00046872681146362355,0.00035195731595351527,0.00021075384792172087,0.0004423465621673625,0.00032769757680706484
Cuba,50,0.9942195283753611,4.167297192204979e-05,0.0012613206790969766,0.002250718589908571,0.0003239271450925771,0.00019204734580611374,7.278462110779851e-05,0.00020345476748385015,0.0003040663010725183,8.641520689305334e-05,0.00021485313025322613,0.00021618817568437265
Cuba,100,0.9904804300264594,0.00017974477781324225,0.0022121884733793586,0.00357681620957014,0.00029570417093212234,2.8565174406734828e-05,6.291303466487826e-06,-6.636887208391065e-05,0.00015951085097248158,3.876657896426452e-05,4.6179140265537594e-05,1.0698163549938532e-05
Curaçao,10,0.8814720296909911,0.0,0.002302109798834162,0.007129026699815932,0.009542451449140276,0.0027037820163491808,0.0034776924465494538,0.0027811882965441044,0.01321353364526379,0.06422127916591676,0.008315659471005658,0.004757009158605802
Curaçao,20,0.8113920601256377,5.5093868654589974e-08,0.005203848771209551,0.010184291683572676,0.02730680271242243,0.0031670793896778973,0.0019567910369028213,0.005748459977516932,0.010108004861773184,0.09781853978057618,0.022602754750726973,0.0030708724896709016
Curaçao,50,0.8272148031400929,3.7905308388675682e-06,0.015051996637784944,0.05087913667057511,0.0215250387094124,0.0009156436226421587,0.0003291559273590504,0.005391884676379741,0.018203859260957043,0.031684224899633774,0.008636239678821322,0.005054527830489384
Curaçao,100,0.785329091708709,1.5986279260180565e-05,0.026452110480756443,0.08160266831723781,0.018980058879024493,8.406240547473172e-05,2.2304791888589514e-05,0.0017110860817620443,0.007364353745889712,0.007974668945962288,0.0017841251084649201,0.000575202093277891
Cyprus,10,0.9512306303363297,0.0,0.0003882755757208977,0.0054229592009321275,0.005902320835364829,0.004197088967978664,0.003195064540281396,0.0004307393925005352,0.0109583538349765,0.00456676382615446,0.012360660019747477,0.0012744236107835576
Cyprus,20,0.9244226298351252,7.949540604244928e-08,0.001015048851855867,0.011080950778847775,0.015890013685370106,0.004413761977615997,0.004322506826450185,0.0011822942501330677,0.011902396398430859,0.0030883547946497425,0.01960226880576332,0.0026582478115310605
Cyprus,50,0.9034951233853397,4.168882310110997e-05,0.002552669910698093,0.0449833784588483,0.01720615383330668,0.0011676953391460295,0.0007984684948413062,0.00047357932645220453,0.009063462368548592,0.0024182000718714516,0.006722389971910308,0.0035063802296314106
Cyprus,100,0.8822700315473382,0.00013373857076597062,0.00378430874463248,0.058880156930096655,0.013199076087299205,0.00011882574389374795,5.877885982167953e-05,7.177678994781018e-05,0.006215169619081892,0.0012383000214563878,0.0011647051488422983,0.00019656892675409484
Czechia,10,0.9949115480540924,0.0,0.0001551773440129076,0.0003249954978482103,0.00026753021387040975,0.0002841789511088527,0.00034407185853584777,0.00016905605281779268,0.00035076215972393,0.0013149986618350357,0.0009163874266787435,0.0009482583264993825
Czechia,20,0.9937567347922611,1.1012310744533528e-07,0.00016957026571051955,0.00046154481640790616,0.0005223489817073203,0.0002509524968706121,0.0004567092714960501,0.0002365903089439879,0.00042329292864925577,0.0008109617449764203,0.0008900733144010409,0.001991594672433482
Czechia,50,0.99512038676215,4.764117899166353e-06,0.0003570342826799673,0.001127396353401745,0.0005939434556724214,9.18704966459314e-05,6.391429046580241e-05,0.0001098889902949192,0.0002269364324280556,0.000695711173404615,0.0004007709945846325,0.0010533578958453755
Czechia,100,0.9965021194688616,2.7652052120290657e-05,0.0005154814571853242,0.001283265786503366,0.0003986002528966816,8.900804033078933e-06,4.802302785423749e-06,1.8520209496988738e-06,0.00011930019871948946,0.00030578108861591434,0.00011006726870253245,9.095220332901894e-05
Dem. People's Republic of Korea,10,0.9262676021804325,0.0,0.0033183741866781523,0.00038685452375356196,0.0040938270198842205,0.003111085087420525,0.004497200570622082,0.004128236667438619,0.0006722813366063636,0.02635661409604,0.01282704626301072,0.014321041750565481
Dem. People's Republic of Korea,20,0.9078661988787217,8.458441723547133e-07,0.008111074044091117,0.0007318480782465227,0.013099732070197713,0.00398898748237063,0.003738387034257254,0.008608963925409751,0.0006259042226548088,0.02376973712234999,0.012235719782547644,0.0164412080626357
Dem. People's Republic of Korea,50,0.8636224432692698,0.0002454999497759419,0.020945669510519703,0.0031826624237345754,0.012999338088793628,0.0013532041764104674,0.0005300228611449231,0.003628787387665389,0.0003478870770766039,0.009275820507831725,0.006771465870038333,0.07292884173145277
Dem. People's Republic of Korea,100,0.9063656028745015,0.0008377464562231439,0.03373199059871907,0.004751199370143781,0.010880138361506116,0.00018506976393669914,5.7229721603747144e-05,0.0019918856150751194,0.0005193895324515522,0.012454176918463771,0.005851940429539973,0.003637357537312458
Democratic Republic of the Congo,10,0.8476240716205995,0.0,0.04495922698453964,0.005436561903759761,0.020100262672782917,0.0035229834388073172,0.0002185134748145908,0.04588701671408957,0.0049632002618509655,0.022298993696430815,0.004618143901665854,0.00033803286286024364
Democratic Republic of the Congo,20,0.7790593922183038,4.027422554566367e-06,0.031224844202399113,0.009144626075058386,0.08195737643774238,0.0033007897368677436,0.00016094597351134284,0.040504812497071586,0.008253101650980884,0.037496453015018846,0.008031059254161518,0.000587670165798587
Democratic Republic of the Congo,50,0.7381703554588369,0.0001206667641580564,0.06609491139896989,0.022193040341820066,0.08602094299086001,0.0010946753468858799,4.168553372709692e-05,0.0267467576019358,0.004552681880932905,0.039023869634963855,0.012959914756262085,0.0014747476456798748
Democratic Republic of the Congo,100,0.7460223031080163,0.0009319073626371938,0.09811879347287746,0.028199449220005172,0.077989396890482,0.00014794192448314974,5.8338576614246615e-06,0.012492095032637728,0.002166812261355926,0.01949087321693576,0.006809435033269342,0.0010438740536675576
Denmark,10,0.9913950854330975,0.0,0.0005660474496559589,0.0009039742698290859,0.00108943570355541,0.000458114569357019,0.000375895825109524,0.0008515923777513784,0.0008309233262831027,0.002235369060895081,0.0006528032480109489,0.0006213153932962501
Denmark,20,0.9897699959750638,5.431988970523051e-09,0.0007165071617551644,0.0012066624636253161,0.0022744153609233642,0.0005447329015703012,0.0003005846413244586,0.0010528529986451067,0.0006546069877603513,0.0021036239452241366,0.0008294714156192727,0.0004868032680529843
Denmark,50,0.9894042775664902,5.223434887574639e-06,0.0016436698926271978,0.0034517805279327164,0.002066915890115763,0.0002443623892126926,7.333547213432782e-05,0.0006150400194828545,0.00046651248535188415,0.0008778733885953642,0.00036494936422900936,0.00042811955791415354
Denmark,100,0.9895796670401186,2.3699730252825086e-05,0.0024051210796454817,0.004176783540359106,0.0013816479247156855,3.0214992909495216e-05,6.709290488789904e-06,0.00020124689015921606,0.00023080629003757012,0.00030068135735989235,9.78018259754683e-05,4.009056456172805e-05
Djibouti,10,0.8189719549807677,0.0,0.0251514869946173,0.027930225627318797,0.019388461570890293,0.012658237259003365,0.005125166739346763,0.02592359617042432,0.02881909154667829,0.019551737462255324,0.012065999801437145,0.0043125872225527485
Djibouti,20,0.7413771885147465,4.1493106872722975e-07,0.03723459705420144,0.034625845502621704,0.061322485023264234,0.010621680338026749,0.004076852041786845,0.036446801300222126,0.023633066226426733,0.022603314859018037,0.01616042216176909,0.008934899243353738
Djibouti,50,0.6427272531164838,1.7407821393897646e-05,0.07938447563913133,0.11592030302783067,0.05133036844726006,0.0024978671026659014,0.0006262970249875726,0.019987311628200208,0.0174939583595287,0.016262092307040704,0.01451182144613844,0.013031351506986139
Djibouti,100,0.5723348685486986,6.230614961351898e-05,0.1067719668008765,0.1421239341995664,0.04026212179417305,0.00024328087416221236,5.689860132460698e-05,0.008844640888634963,0.008633357943523674,0.0057525308618312,0.003847100846923363,0.002165285347558636
Dominica,10,0.9821720868040238,0.0,0.0008594631216339598,0.0017136928414930703,0.0031951674940930855,0.0003796591009724658,0.0025971133068421874,0.0005301598721809757,0.00317454210334106,0.0034806065619304577,0.0013982023903922824,0.0004597245210509718
Dominica,20,0.967076793241722,1.3650985090488351e-06,0.0040617291430796254,0.0031706552521840116,0.012752969222357566,0.0004500616447887435,0.0019451937645646436,0.002185710610837167,0.0023659603513986535,0.002793644807466137,0.0016271191112579853,0.0003981725043349322
Dominica,50,0.9280015021932589,0.0002907915336075981,0.012962336189628004,0.0260066483826998,0.013630301634239408,0.00011694917669958832,0.00027620702533400995,0.0007088731428930757,0.0023869861718938535,0.0009928703869221134,0.0005014988010590346,0.0001679995237667124
Dominica,100,0.8476635283837568,0.0010033871231632876,0.023318078638251857,0.04644699803824446,0.013098042814295083,1.1874430823757876e-05,2.621803355086819e-05,-0.00032654011715729233,0.0010666901810633162,0.0004044323069919635,5.563810277904809e-05,-1.4006744434562782e-06
Dominican Republic,10,0.9978503562522817,0.0,0.0005398461521569378,1.1886394641313383e-05,0.00027572110028495497,0.00011359199201282088,3.650844115952474e-05,0.0007071312765560891,0.0001188222303393702,6.514284264222274e-05,0.00010774543825108578,0.00016635268906752733
Dominican Republic,20,0.994713702745401,1.827806975249392e-08,0.0013440432458925828,2.1319494774486976e-05,0.0011266336984248543,0.00012559292189409006,4.1952148956428105e-05,0.0017766389409993647,0.00012301523221817167,7.510847424886659e-05,0.00017122073533385832,0.0003182905079802589
Dominican Republic,50,0.9922290375857337,1.139058317509766e-05,0.003742223409820586,0.000102987178879241,0.0012424684323659404,3.868031918326053e-05,9.036832734196992e-06,0.0009395647755677796,0.0001095369369489592,5.6127577086439284e-05,0.00014185221061646474,0.0005740943108265502
Dominican Republic,100,0.9884930022515324,4.387836708587041e-05,0.006193027950675945,0.00015995288012445776,0.0011853813081503716,5.898228596668032e-06,8.203033568581478e-07,0.0002549685862372387,7.397969772269245e-05,2.9340847500416624e-05,4.9186375271260945e-05,8.627353292067588e-05
Eastern Africa,10,0.9654557765126116,0.0,0.01433759021127789,0.0006699268140186373,0.0005052600377103274,0.00029415450543925824,0.00012724561600636086,0.016114148128537623,0.0014144694565012474,0.0006047395930432773,0.0003457531876065963,0.00010914681347815943
Eastern Africa,20,0.9549309987394272,2.5874745288061884e-07,0.016111699776503122,0.0011081001365806455,0.0022719431034429003,0.000290688161037063,0.0001289618005236235,0.020708369774440405,0.0020366143064119847,0.0011761514294188458,0.0006801383793794425,0.00032232152725907037
Eastern Africa,50,0.9345733018437484,2.988522678962584e-05,0.03810040617312681,0.003367018387416301,0.002403505680655008,9.366567774273832e-05,3.745182364100371e-05,0.015009570909235975,0.001509751006858965,0.0013303691092779494,0.0012374000354393039,0.0010561762606169072
Eastern Africa,100,0.9229472746761713,0.00014239185782591969,0.05425354678134689,0.004257657120548221,0.0021121624418749796,1.2786065919294448e-05,4.474675339026675e-06,0.008413043409030747,0.0008748662851037775,0.0006960001885857556,0.0006270040375576615,0.0005357403415086938
Eastern and South-Eastern Asia,10,0.9968814680240372,0.0,0.00036839674347813653,2.462988805762179e-05,5.630675474828122e-05,0.0001403696937252444,0.0006012231740014988,0.00044632176081523927,4.7019502186746965e-05,0.0001027197394605432,0.0002233495767442811,0.0011036687869228992
Eastern and South-Eastern Asia,20,0.9944337277892583,1.8236251734765152e-07,0.0011147104393282186,4.478006330894175e-05,0.00019530914310045714,0.00015723110608380293,0.0005669611489862379,0.001413547330657428,5.046448558515912e-05,0.00010590902371384386,0.0002560275420067908,0.001522321848499256
Eastern and South-Eastern Asia,50,0.9927887592294871,0.0001256815526474407,0.003077275792610764,0.0002189851885024101,0.00022675660448768289,4.511345350080307e-05,8.259883161329541e-05,0.000704442480909479,4.132510057387156e-05,6.383628746901714e-05,0.00014633523237517142,0.001768993756501558
Eastern and South-Eastern Asia,100,0.9898616023718467,0.0005489337787321816,0.0053359942867257475,0.00034278920120803713,0.00021308802447247684,6.321823301926304e-06,7.71950096556513e-06,0.00010612517600870115,2.7655576408980393e-05,3.5000043980855935e-05,4.635471515967134e-05,0.00015289741018774684
Eastern Asia,10,0.9963180643977282,0.0,0.000293686554026041,2.316428149098149e-05,5.17730431258237e-05,0.00013704619203235162,0.000834673849860657,0.0003513524735946401,4.525284736767408e-05,9.527231993582002e-05,0.00022604521924339042,0.0016190094398238605
Eastern Asia,20,0.9937340985134003,4.4329274973510423e-07,0.0010531556054548031,4.3591409846082226e-05,0.00017593097284091322,0.0001602024536090264,0.000776581350052048,0.001333369379216337,4.894208370396321e-05,9.757680904469178e-05,0.0002540884927321532,0.0021540225424416305
Eastern Asia,50,0.9922496263982672,0.00021319383740431996,0.0029824339029195764,0.00022827783669511254,0.00021376910778415247,4.4831969037541316e-05,0.00010578848668156626,0.0006279945852830889,4.088247445659286e-05,5.552088878473166e-05,0.0001292912617422252,0.0022272770462279617
Eastern Asia,100,0.9884038213434413,0.0009819096680433583,0.005449871823359861,0.0003755420449057782,0.0002081836406536996,6.051075139603107e-06,9.090071325188295e-06,1.1105541410546395e-05,2.7478023360586056e-05,3.063423949977907e-05,3.825891409432963e-05,0.00014891145086663667
Eastern Europe,10,0.9915086979982956,0.0,0.0014553634231171395,0.000425767398042515,0.0002097883136807042,0.0005967635091991768,0.00044716660586344305,0.0018996877157040348,0.001233002177867173,0.0008649975214758917,0.00045510512894815595,0.000880166840704175
Eastern Europe,20,0.9869664915021604,1.7299673810222242e-07,0.0024514604049964174,0.0007278507007955145,0.0004904998153359152,0.0005680283702011295,0.0005865685943556364,0.0037439448131527152,0.0016618823891456594,0.0006544507832070367,0.0005071068777279339,0.0014538358744299032
Eastern Europe,50,0.9861763477468573,1.9205674999697175e-05,0.005300108867901828,0.002030354566158216,0.0005780276492685937,0.00017623501238939337,9.566771638974633e-05,0.0019929234758507483,0.0009886179743629681,0.0005165525334694346,0.00022547078711941876,0.0010993394359067007
Eastern Europe,100,0.9844212476219729,9.868816444331257e-05,0.007839415829021246,0.0023973196712398725,0.00039950877854744334,1.7690116969268135e-05,7.784059856291468e-06,0.0007562644102062565,0.0004889850051332139,0.00022256322603158717,4.776149819918264e-05,0.00011217504566808172
Ecuador,10,0.9973456212506377,0.0,0.0003409657334042019,9.253246364666863e-05,0.0005590022916995652,0.0001520078433214141,8.630465416842877e-05,0.00045204016470474086,8.136775114066545e-05,0.0005716353464600138,0.00018192205504585876,0.0001310857522854186
Ecuador,20,0.9940295141736714,1.4385851626389342e-08,0.0008250337001661379,0.0001500958769708099,0.002125790111923974,0.00017072496961887567,9.513909987321049e-05,0.0011096297733246706,7.680461967225206e-05,0.0007010783138158502,0.0003072491377309043,0.000275204068773418
Ecuador,50,0.99192178335598,8.035081347212209e-06,0.0023539038027258308,0.0007039716435692907,0.0021970443052977706,5.392680881052455e-05,2.545414784055442e-05,0.0006313759893971616,7.630748852048558e-05,0.0005357434767143311,0.00024654128171635497,0.000522195902024953
Ecuador,100,0.9892933949968611,3.103252687604339e-05,0.0038861223297947086,0.0010728870768845775,0.002025288474629809,7.436522234461409e-06,2.316490065597089e-06,0.00014345786140411584,5.082983500718358e-05,0.00025239116991387407,8.038120025305241e-05,7.809261446710495e-05
Egypt,10,0.9788217278479606,0.0,0.008911618990313619,0.00010900714506799364,0.0003723845604338668,0.00012071756167596238,4.896831813093304e-05,0.009425075096133731,0.0002392378165655702,0.0012957502543701086,0.000489973053532587,0.00015829236069257534
Egypt,20,0.9644879390063127,4.815246935900317e-07,0.013370703197418614,0.00020668572709523332,0.0014736590109820816,0.00012213730449615472,5.520603538826107e-05,0.016771563242548578,0.00034562179504666593,0.0015771895833641184,0.0007839004980199799,0.0003913478079668062
Egypt,50,0.9485181524690952,4.808923345975173e-05,0.033111261467961825,0.0006809959325878422,0.0016144448906327837,3.5724334709315655e-05,1.0836357009579159e-05,0.010357983858424683,0.00024348916579101446,0.001620220763479419,0.0007754823399242109,0.0007773839043111703
Egypt,100,0.9340647540269545,0.00019853841862971334,0.04731185994748859,0.0008553613299176847,0.0013388608080577228,4.2701195544467925e-06,1.2583848445582224e-06,0.005636132672833372,0.00014917860209422149,0.0008712880186868907,0.0003012730219867597,0.00019292165200908914
El Salvador,10,0.9950445747567361,0.0,0.0002945603373015936,0.0004278371405223738,0.00029485455405160347,0.00013387729329313147,0.00017850300385904809,0.00036711582900316017,0.00092486359833147,0.0015907205498017817,0.000520376311218296,0.00020168963592428
El Salvador,20,0.9911284605535643,1.0086754880787558e-07,0.000910601362385648,0.0006771991504600239,0.0010802636469312728,0.00017060164577571113,0.00020024788308765687,0.00104664832326006,0.0006760855451734716,0.0021692409106184884,0.0014091954898403994,0.0003642264337911368
El Salvador,50,0.9860445765223492,0.00010838527319501135,0.0026614264554834562,0.00405949468564122,0.0011104596058578867,6.111490554527284e-05,4.805134372021275e-05,0.0005046738748889614,0.00078490607160764,0.0013017608309078908,0.0011077738800735434,0.0007339156863842668
El Salvador,100,0.9787553555095276,0.00039824791669398505,0.004618771571381382,0.006796485265841992,0.0010777077134180265,8.3978746740137e-06,4.3850869231844514e-06,-6.703588041166045e-06,0.0004691299442748072,0.00048013147849153645,0.0002825774232683696,0.00010738410760148501
Equatorial Guinea,10,0.30059472533248943,0.0,0.08100485762373161,0.0885888042009567,0.07174915618576991,0.02897725386649042,0.004470076471740069,0.08603919143985986,0.16408527533274755,0.10006196618217758,0.06698173341999304,0.007312641950193787
