country,years,fertility,female_percentage,0-4_female,10-14_female,25-29_female,35-39_female,50-54_female,0-4_male,10-14_male,25-29_male,35-39_male,50-54_male
Sint Maarten (Dutch part),100,0.17944174318939668,0.039467784493881865,0.08051786781875658,0.10196539725162546,0.16177012313339229,-0.0017700381748797715,-0.0009411357140973975,0.013325875708979605,0.012196657491067959,0.043785378994493106,0.004749044723991693,0.0032373642630499273
Slovakia,10,0.9977755107040646,0.0,7.441514333142863e-05,8.653559804548732e-05,8.577511536290177e-05,0.00011338483535805998,7.796383932646087e-05,0.00010595947517775399,7.457306280732215e-05,0.0005691952925783116,0.0006584262683851056,0.0006936694022890392
Slovakia,20,0.9967091940942123,8.723717085743995e-08,0.00013781652408951297,0.00015058945169270523,0.00020475688174515793,0.00010947854678329689,0.0001140725846939381,0.00021278909120391856,8.380790077399708e-05,0.00035188850747764304,0.0007363122222249004,0.0015426223401348196
Slovakia,50,0.9968121280913913,1.1366112569246741e-05,0.0003240736720922473,0.0005495342995921474,0.00024207795876116822,3.685316249235619e-05,1.9378104195749993e-05,0.00011747175351732838,4.68547929323364e-05,0.00028958603550346404,0.0003303990282551989,0.0013923828770631363
Slovakia,100,0.997726754917476,3.911752865532813e-05,0.00044706011601378874,0.0007004339198049542,0.00017669583853665414,5.2531050223718385e-06,-7.173890810348786e-06,0.0001281418278401798,-8.869763528231254e-07,0.00016707493064653284,0.00011811333913649367,7.46632488223322e-05
Slovenia,10,0.9823358861061471,0.0,0.0008184269335673533,0.002428092603592574,0.0005776107839495384,0.0006829512811547048,0.001286764270764311,0.0011213778416716642,0.0014614596522613324,0.0034366366167777307,0.0032518777389196557,0.003355890023976662
Slovenia,20,0.9793392845416982,1.352114048841325e-06,0.0010621946441683207,0.0036002709289546723,0.0012831750273099496,0.0005692599989540777,0.0013561672894245559,0.0017375815689067084,0.0017433654818535876,0.0026056890922294827,0.0029956554289283697,0.004510635129237056
Slovenia,50,0.9791810921969323,3.89598249545e-05,0.002192800854476135,0.008214701428037017,0.0014004118954812172,0.00020723393031393312,0.0002117346095605031,0.0009668154005008394,0.0009474176250495578,0.0017946026341314025,0.0014668533101142754,0.003329508886283739
Slovenia,100,0.9807446393274618,0.00021054255418623928,0.0030635743423496785,0.009208099641833762,0.0009290365168431684,2.3040094470457766e-05,-5.864318691890492e-06,0.0005865190286689041,0.000467260910448603,0.0009322087896141536,0.0005368584251105434,0.0002913385585810585
Small Island Developing States (SIDS),10,0.9950771923383174,0.0,0.0006446993607679006,0.0004150616782273761,0.00045522544003268414,0.00025278378099280403,0.000235329149939621,0.000758005282094495,0.0007725818847286851,0.0009036132720149746,0.0003804990983418717,0.00037205880589260496
Small Island Developing States (SIDS),20,0.9917510918867342,3.393624788689172e-07,0.0012983516780121533,0.0006943723108768466,0.0016201149022522516,0.00027517959296932454,0.00022941667723328567,0.001534595056337937,0.0007920661882414309,0.0010209970996038194,0.0005282886902263639,0.0005371645552453542
Small Island Developing States (SIDS),50,0.9880410994359335,1.6614907705232058e-05,0.0033262064694278186,0.0028396671067358174,0.0017217689791628864,9.052637441533163e-05,4.9548552594321586e-05,0.000922330626412346,0.0006274924301197467,0.0007016117520905013,0.0004275455483019028,0.0008962351188198689
Small Island Developing States (SIDS),100,0.9847472387569941,6.38550288799848e-05,0.005013998523314507,0.003962015650145489,0.0015195485513971364,1.4272584792531492e-05,-7.71967938126035e-06,0.00062428873218684,0.00030857873715115305,0.0004009724207943384,0.00023863855832152923,0.00010923219538810706
Solomon Islands,10,0.9667019247858344,0.0,0.004867823901691772,0.002698375990355225,0.000863718115311035,0.0013434685081805573,0.0002972337333527931,0.015446860774848485,0.006416677968938088,0.00037995748184371477,0.000719839788378937,0.0006528483944754401
Solomon Islands,20,0.9493353043296032,8.009961206198451e-06,0.005817584811150666,0.004997185052328095,0.004045371491998886,0.0012256178038849673,0.00030488450493188304,0.021902023508322394,0.009473512576158376,0.0006578376450358539,0.001118861366135786,0.0014526649874706614
Solomon Islands,50,0.9342617953784509,0.0001899070424826366,0.01491069649339254,0.017467873882848216,0.004577670905399401,0.0003584564571416696,5.819769368076144e-05,0.014272598792701508,0.007124083042149986,0.0006900744516552029,0.002132452413644811,0.0029536084552922305
Solomon Islands,100,0.92760755267225,0.000874262917244689,0.022309495988592505,0.023508588563601156,0.0043275853529848,4.982044848043371e-05,-3.466906077008724e-06,0.007631917598465971,0.003913454734397917,0.0004162016230818526,0.001430413577685768,0.0011000826686546087
Somalia,10,0.2999084353653734,0.0,0.1878058166806012,0.10192555168463797,0.030349178776255384,0.014015228622267523,0.003871468111552081,0.19985561980813066,0.10971226097862075,0.03467001147423189,0.014941415405864593,0.0035058050741132566
Somalia,20,0.23165025403349082,2.1829320053478712e-05,0.11141383899926158,0.14718125881896585,0.11765618994431999,0.010004588787947556,0.0026078808461876333,0.1458721157925141,0.15184436844354207,0.05492550195789946,0.019725935406581206,0.006575218334417854
Somalia,50,0.17132120238894016,5.229363261422002e-05,0.1958300235323517,0.2900280196607645,0.09731112419537681,0.0023593353594442666,0.00045901459839671737,0.07979590493414968,0.06593990871688134,0.043843434293759066,0.030003322144838536,0.014214539557748694
Somalia,100,0.15643189503719845,0.00015338467683173728,0.26672460094644046,0.3366654865486626,0.08310224323882943,2.9850127278336756e-05,-0.00015585562288217956,0.03873380431447763,0.02724496622686261,0.01944577654977728,0.015277390010188758,0.007626957207242973
South Africa,10,0.9605635390485588,0.0,0.0011649689992335216,0.011900454735029334,0.0034296447763634864,0.002401223331635738,0.0016047186343287076,0.0012610844857269324,0.006090368344990812,0.008258368043275675,0.0030511464730386636,0.0011283153018041647
South Africa,20,0.9413328319459171,7.13304731586112e-07,0.002505352851870987,0.020146862422220732,0.01031843024386698,0.0024161002838084078,0.0010746704586484834,0.0031443194444570905,0.0069723495860668444,0.005996333149008274,0.004867882497008581,0.0021423876637584652
South Africa,50,0.8891595601747159,6.881990422619969e-06,0.006047649526033107,0.07110899395528325,0.010524995896906291,0.00048057913937732096,0.00018162485896483627,0.001266778563445269,0.003809905111225048,0.004626654683780472,0.002158695256234611,0.0028217257842589887
South Africa,100,0.841305030794532,9.595221637564349e-06,0.008404011668490594,0.09474255585298653,0.009090491976964052,6.820592635423424e-05,-2.6951799823046887e-05,0.0005195581210937914,0.0015996051019945832,0.0024000389933417493,0.0009001410971544136,0.00029119910541304295
South America,10,0.9989512449491038,0.0,0.00025529758462618354,1.0445733831475272e-05,8.507183164608304e-05,6.403645232732805e-05,0.00013045706194719068,0.0003589590063772463,1.676123811599729e-05,5.086816654294582e-05,4.3611561511854123e-05,0.00012564720101918396
South America,20,0.9976446703315907,1.6773132115061687e-07,0.0006408599923369889,1.7044131710529275e-05,0.0002955582354097869,6.828429903796916e-05,0.00015337426623644176,0.0008663350984130475,1.5598835138279473e-05,5.371743222997728e-05,6.270125676079985e-05,0.00024162934256159897
South America,50,0.9965291430892729,1.3864696179652224e-05,0.0016958957567279108,7.190980653491831e-05,0.0003177890146624375,2.248496405237873e-05,3.38340448455373e-05,0.0005569010684873033,7.910140294224696e-06,4.2935594434322486e-05,5.6063783543990854e-05,0.0004131804444508167
